2013-12-30,월,0,1,1,2|7,건대입구,00,708,1043
2013-12-31,화,0,2,1,2|7,건대입구,00,1402,1754
2013-01-01,공,1,2,0,2|7,건대입구,01,0,0
2013-01-02,수,0,3,1,2|7,건대입구,01,0,58
2013-01-03,목,0,4,1,2|7,건대입구,01,2,57
2013-01-04,금,0,5,1,2|7,건대입구,01,0,149
2013-01-05,토,0,6,0,2|7,건대입구,01,0,0
2013-01-06,일,0,0,0,2|7,건대입구,01,0,0
2013-01-07,월,0,1,1,2|7,건대입구,01,0,82
2013-01-08,화,0,2,1,2|7,건대입구,01,0,74
2013-01-09,수,0,3,1,2|7,건대입구,01,0,81
2013-01-10,목,0,4,1,2|7,건대입구,01,2,50
2013-01-11,금,0,5,1,2|7,건대입구,01,0,82
2013-01-12,토,0,6,0,2|7,건대입구,01,0,0
2013-01-13,일,0,0,0,2|7,건대입구,01,0,0
2013-01-14,월,0,1,1,2|7,건대입구,01,0,68
2013-01-15,화,0,2,1,2|7,건대입구,01,0,44
2013-01-16,수,0,3,1,2|7,건대입구,01,0,76
2013-01-17,목,0,4,1,2|7,건대입구,01,0,50
2013-01-18,금,0,5,1,2|7,건대입구,01,0,61
2013-01-19,토,0,6,0,2|7,건대입구,01,0,0
2013-01-20,일,0,0,0,2|7,건대입구,01,0,0
2013-01-21,월,0,1,1,2|7,건대입구,01,0,60
2013-01-22,화,0,2,1,2|7,건대입구,01,1,87
2013-01-23,수,0,3,1,2|7,건대입구,01,0,27
2013-01-24,목,0,4,1,2|7,건대입구,01,0,70
2013-01-25,금,0,5,1,2|7,건대입구,01,0,60
2013-01-26,토,0,6,0,2|7,건대입구,01,0,0
2013-01-27,일,0,0,0,2|7,건대입구,01,0,0
2013-01-28,월,0,1,1,2|7,건대입구,01,0,49
2013-01-29,화,0,2,1,2|7,건대입구,01,0,37
2013-01-30,수,0,3,1,2|7,건대입구,01,0,75
2013-01-31,목,0,4,1,2|7,건대입구,01,0,34
2013-02-01,금,0,5,1,2|7,건대입구,01,0,59
2013-02-02,토,0,6,0,2|7,건대입구,01,0,0
2013-02-03,일,0,0,0,2|7,건대입구,01,0,0
2013-02-04,월,0,1,1,2|7,건대입구,01,0,42
2013-02-05,화,0,2,1,2|7,건대입구,01,1,71
2013-02-06,수,0,3,1,2|7,건대입구,01,0,66
2013-02-07,목,0,4,1,2|7,건대입구,01,0,48
2013-02-08,금,0,5,1,2|7,건대입구,01,0,68
2013-02-09,공,1,6,0,2|7,건대입구,01,0,0
2013-02-10,공,1,0,0,2|7,건대입구,01,68,107
2013-02-11,공,1,1,0,2|7,건대입구,01,102,100
2013-02-12,화,0,2,1,2|7,건대입구,01,0,63
2013-02-13,수,0,3,1,2|7,건대입구,01,0,52
2013-02-14,목,0,4,1,2|7,건대입구,01,0,39
2013-02-15,금,0,5,1,2|7,건대입구,01,0,63
2013-02-16,토,0,6,0,2|7,건대입구,01,0,0
2013-02-17,일,0,0,0,2|7,건대입구,01,0,0
2013-02-18,월,0,1,1,2|7,건대입구,01,1,69
2013-02-19,화,0,2,1,2|7,건대입구,01,12,59
2013-02-20,수,0,3,1,2|7,건대입구,01,17,103
2013-02-21,목,0,4,1,2|7,건대입구,01,0,42
2013-02-22,금,0,5,1,2|7,건대입구,01,0,123
2013-02-23,토,0,6,0,2|7,건대입구,01,0,0
2013-02-24,일,0,0,0,2|7,건대입구,01,0,0
2013-02-25,월,0,1,1,2|7,건대입구,01,0,34
2013-02-26,화,0,2,1,2|7,건대입구,01,0,78
2013-02-27,수,0,3,1,2|7,건대입구,01,2,96
2013-02-28,목,0,4,1,2|7,건대입구,01,1,92
2013-03-01,공,1,5,0,2|7,건대입구,01,0,0
2013-03-02,토,0,6,0,2|7,건대입구,01,0,0
2013-03-03,일,0,0,0,2|7,건대입구,01,0,0
2013-03-04,월,0,1,1,2|7,건대입구,01,0,41
2013-03-05,화,0,2,1,2|7,건대입구,01,1,59
2013-03-06,수,0,3,1,2|7,건대입구,01,0,61
2013-03-07,목,0,4,1,2|7,건대입구,01,0,42
2013-03-08,금,0,5,1,2|7,건대입구,01,1,109
2013-03-09,토,0,6,0,2|7,건대입구,01,0,0
2013-03-10,일,0,0,0,2|7,건대입구,01,0,0
2013-03-11,월,0,1,1,2|7,건대입구,01,0,47
2013-03-12,화,0,2,1,2|7,건대입구,01,0,62
2013-03-13,수,0,3,1,2|7,건대입구,01,1,45
2013-03-14,목,0,4,1,2|7,건대입구,01,0,54
2013-03-15,금,0,5,1,2|7,건대입구,01,0,109
