2013-10-15,화,0,2,1,2|6,합정,00,271,446
2013-10-16,수,0,3,1,2|6,합정,00,317,447
2013-10-17,목,0,4,1,2|6,합정,00,334,450
2013-10-18,금,0,5,1,2|6,합정,00,513,628
2013-10-19,토,0,6,0,2|6,합정,00,135,334
2013-10-20,일,0,0,0,2|6,합정,00,3,89
2013-10-21,월,0,1,1,2|6,합정,00,207,280
2013-10-22,화,0,2,1,2|6,합정,00,271,425
2013-10-23,수,0,3,1,2|6,합정,00,315,455
2013-10-24,목,0,4,1,2|6,합정,00,343,469
2013-10-25,금,0,5,1,2|6,합정,00,508,652
2013-10-26,토,0,6,0,2|6,합정,00,162,216
2013-10-27,일,0,0,0,2|6,합정,00,0,67
2013-10-28,월,0,1,1,2|6,합정,00,188,278
2013-10-29,화,0,2,1,2|6,합정,00,300,457
2013-10-30,수,0,3,1,2|6,합정,00,336,487
2013-10-31,목,0,4,1,2|6,합정,00,400,553
2013-11-01,금,0,5,1,2|6,합정,00,580,692
2013-11-02,토,0,6,0,2|6,합정,00,175,245
2013-11-03,일,0,0,0,2|6,합정,00,0,59
2013-11-04,월,0,1,1,2|6,합정,00,179,369
2013-11-05,화,0,2,1,2|6,합정,00,303,454
2013-11-06,수,0,3,1,2|6,합정,00,328,428
2013-11-07,목,0,4,1,2|6,합정,00,343,441
2013-11-08,금,0,5,1,2|6,합정,00,616,676
2013-11-09,토,0,6,0,2|6,합정,00,171,658
2013-11-10,일,0,0,0,2|6,합정,00,2,85
2013-11-11,월,0,1,1,2|6,합정,00,163,282
2013-11-12,화,0,2,1,2|6,합정,00,255,520
2013-11-13,수,0,3,1,2|6,합정,00,320,487
2013-11-14,목,0,4,1,2|6,합정,00,314,463
2013-11-15,금,0,5,1,2|6,합정,00,609,625
2013-11-16,토,0,6,0,2|6,합정,00,176,334
2013-11-17,일,0,0,0,2|6,합정,00,0,81
2013-11-18,월,0,1,1,2|6,합정,00,163,269
2013-11-19,화,0,2,1,2|6,합정,00,220,470
2013-11-20,수,0,3,1,2|6,합정,00,304,420
2013-11-21,목,0,4,1,2|6,합정,00,343,532
2013-11-22,금,0,5,1,2|6,합정,00,626,758
2013-11-23,토,0,6,0,2|6,합정,00,170,466
2013-11-24,일,0,0,0,2|6,합정,00,0,74
2013-11-25,월,0,1,1,2|6,합정,00,188,308
2013-11-26,화,0,2,1,2|6,합정,00,315,464
2013-11-27,수,0,3,1,2|6,합정,00,318,522
2013-11-28,목,0,4,1,2|6,합정,00,367,554
2013-11-29,금,0,5,1,2|6,합정,00,602,657
2013-11-30,토,0,6,0,2|6,합정,00,190,358
2013-12-01,일,0,0,0,2|6,합정,00,2,106
2013-12-02,월,0,1,1,2|6,합정,00,157,291
2013-12-03,화,0,2,1,2|6,합정,00,334,524
2013-12-04,수,0,3,1,2|6,합정,00,337,552
2013-12-05,목,0,4,1,2|6,합정,00,356,501
2013-12-06,금,0,5,1,2|6,합정,00,550,764
2013-12-07,토,0,6,0,2|6,합정,00,195,576
2013-12-08,일,0,0,0,2|6,합정,00,0,46
2013-12-09,월,0,1,1,2|6,합정,00,192,308
2013-12-10,화,0,2,1,2|6,합정,00,351,486
2013-12-11,수,0,3,1,2|6,합정,00,281,455
2013-12-12,목,0,4,1,2|6,합정,00,370,640
2013-12-13,금,0,5,1,2|6,합정,00,612,721
2013-12-14,토,0,6,0,2|6,합정,00,183,516
2013-12-15,일,0,0,0,2|6,합정,00,0,79
2013-12-16,월,0,1,1,2|6,합정,00,196,311
2013-12-17,화,0,2,1,2|6,합정,00,371,487
2013-12-18,수,0,3,1,2|6,합정,00,369,600
2013-12-19,목,0,4,1,2|6,합정,00,415,641
2013-12-20,금,0,5,1,2|6,합정,00,695,840
2013-12-21,토,0,6,0,2|6,합정,00,237,484
2013-12-22,일,0,0,0,2|6,합정,00,5,167
2013-12-23,월,0,1,1,2|6,합정,00,307,378
2013-12-24,화,0,2,1,2|6,합정,00,746,817
2013-12-25,공,1,3,0,2|6,합정,00,258,428
2013-12-26,목,0,4,1,2|6,합정,00,349,479
2013-12-27,금,0,5,1,2|6,합정,00,758,854
2013-12-28,토,0,6,0,2|6,합정,00,214,312
2013-12-29,일,0,0,0,2|6,합정,00,1,114
2013-12-30,월,0,1,1,2|6,합정,00,361,494
2013-12-31,화,0,2,1,2|6,합정,00,775,777
2013-01-01,공,1,2,0,2|6,합정,01,0,0
2013-01-02,수,0,3,1,2|6,합정,01,0,0
2013-01-03,목,0,4,1,2|6,합정,01,0,20
2013-01-04,금,0,5,1,2|6,합정,01,0,9
2013-01-05,토,0,6,0,2|6,합정,01,0,0
2013-01-06,일,0,0,0,2|6,합정,01,0,0
2013-01-07,월,0,1,1,2|6,합정,01,0,0
2013-01-08,화,0,2,1,2|6,합정,01,0,28
2013-01-09,수,0,3,1,2|6,합정,01,1,1
2013-01-10,목,0,4,1,2|6,합정,01,0,8
2013-01-11,금,0,5,1,2|6,합정,01,2,64
2013-01-12,토,0,6,0,2|6,합정,01,0,0
2013-01-13,일,0,0,0,2|6,합정,01,0,0
2013-01-14,월,0,1,1,2|6,합정,01,0,21
2013-01-15,화,0,2,1,2|6,합정,01,0,25
2013-01-16,수,0,3,1,2|6,합정,01,0,0
