2013-11-17,일,0,0,0,2|6,신당,00,0,77
2013-11-18,월,0,1,1,2|6,신당,00,37,164
2013-11-19,화,0,2,1,2|6,신당,00,102,242
2013-11-20,수,0,3,1,2|6,신당,00,86,270
2013-11-21,목,0,4,1,2|6,신당,00,105,290
2013-11-22,금,0,5,1,2|6,신당,00,130,357
2013-11-23,토,0,6,0,2|6,신당,00,71,201
2013-11-24,일,0,0,0,2|6,신당,00,2,51
2013-11-25,월,0,1,1,2|6,신당,00,51,220
2013-11-26,화,0,2,1,2|6,신당,00,94,302
2013-11-27,수,0,3,1,2|6,신당,00,113,272
2013-11-28,목,0,4,1,2|6,신당,00,95,315
2013-11-29,금,0,5,1,2|6,신당,00,136,401
2013-11-30,토,0,6,0,2|6,신당,00,71,196
2013-12-01,일,0,0,0,2|6,신당,00,0,41
2013-12-02,월,0,1,1,2|6,신당,00,56,157
2013-12-03,화,0,2,1,2|6,신당,00,105,289
2013-12-04,수,0,3,1,2|6,신당,00,113,281
2013-12-05,목,0,4,1,2|6,신당,00,118,314
2013-12-06,금,0,5,1,2|6,신당,00,139,369
2013-12-07,토,0,6,0,2|6,신당,00,90,182
2013-12-08,일,0,0,0,2|6,신당,00,0,41
2013-12-09,월,0,1,1,2|6,신당,00,52,193
2013-12-10,화,0,2,1,2|6,신당,00,117,295
2013-12-11,수,0,3,1,2|6,신당,00,128,329
2013-12-12,목,0,4,1,2|6,신당,00,107,358
2013-12-13,금,0,5,1,2|6,신당,00,138,380
2013-12-14,토,0,6,0,2|6,신당,00,92,281
2013-12-15,일,0,0,0,2|6,신당,00,0,36
2013-12-16,월,0,1,1,2|6,신당,00,42,185
2013-12-17,화,0,2,1,2|6,신당,00,103,328
2013-12-18,수,0,3,1,2|6,신당,00,90,359
2013-12-19,목,0,4,1,2|6,신당,00,138,328
2013-12-20,금,0,5,1,2|6,신당,00,139,460
2013-12-21,토,0,6,0,2|6,신당,00,69,249
2013-12-22,일,0,0,0,2|6,신당,00,1,85
2013-12-23,월,0,1,1,2|6,신당,00,58,232
