2013-12-10,화,0,2,1,2|5,왕십리,00,164,462
2013-12-11,수,0,3,1,2|5,왕십리,00,183,427
2013-12-12,목,0,4,1,2|5,왕십리,00,231,516
2013-12-13,금,0,5,1,2|5,왕십리,00,367,728
2013-12-14,토,0,6,0,2|5,왕십리,00,77,261
2013-12-15,일,0,0,0,2|5,왕십리,00,5,254
2013-12-16,월,0,1,1,2|5,왕십리,00,153,365
2013-12-17,화,0,2,1,2|5,왕십리,00,180,528
2013-12-18,수,0,3,1,2|5,왕십리,00,287,426
2013-12-19,목,0,4,1,2|5,왕십리,00,269,604
2013-12-20,금,0,5,1,2|5,왕십리,00,350,800
2013-12-21,토,0,6,0,2|5,왕십리,00,85,581
2013-12-22,일,0,0,0,2|5,왕십리,00,6,214
2013-12-23,월,0,1,1,2|5,왕십리,00,224,565
2013-12-24,화,0,2,1,2|5,왕십리,00,273,753
2013-12-25,공,1,3,0,2|5,왕십리,00,76,269
2013-12-26,목,0,4,1,2|5,왕십리,00,219,642
2013-12-27,금,0,5,1,2|5,왕십리,00,346,710
2013-12-28,토,0,6,0,2|5,왕십리,00,94,198
2013-12-29,일,0,0,0,2|5,왕십리,00,1,260
2013-12-30,월,0,1,1,2|5,왕십리,00,180,547
2013-12-31,화,0,2,1,2|5,왕십리,00,447,900
2013-01-01,공,1,2,0,2|5,왕십리,01,0,0
2013-01-02,수,0,3,1,2|5,왕십리,01,0,0
2013-01-03,목,0,4,1,2|5,왕십리,01,0,17
2013-01-04,금,0,5,1,2|5,왕십리,01,0,1
2013-01-05,토,0,6,0,2|5,왕십리,01,0,0
2013-01-06,일,0,0,0,2|5,왕십리,01,0,0
2013-01-07,월,0,1,1,2|5,왕십리,01,0,0
2013-01-08,화,0,2,1,2|5,왕십리,01,0,0
2013-01-09,수,0,3,1,2|5,왕십리,01,0,2
2013-01-10,목,0,4,1,2|5,왕십리,01,0,0
2013-01-11,금,0,5,1,2|5,왕십리,01,0,2
2013-01-12,토,0,6,0,2|5,왕십리,01,0,0
2013-01-13,일,0,0,0,2|5,왕십리,01,0,0
2013-01-14,월,0,1,1,2|5,왕십리,01,0,0
2013-01-15,화,0,2,1,2|5,왕십리,01,0,0
2013-01-16,수,0,3,1,2|5,왕십리,01,0,1
2013-01-17,목,0,4,1,2|5,왕십리,01,0,5
2013-01-18,금,0,5,1,2|5,왕십리,01,1,1
2013-01-19,토,0,6,0,2|5,왕십리,01,0,0
2013-01-20,일,0,0,0,2|5,왕십리,01,0,0
2013-01-21,월,0,1,1,2|5,왕십리,01,0,0
2013-01-22,화,0,2,1,2|5,왕십리,01,0,1
2013-01-23,수,0,3,1,2|5,왕십리,01,0,0
2013-01-24,목,0,4,1,2|5,왕십리,01,0,0
2013-01-25,금,0,5,1,2|5,왕십리,01,1,1
2013-01-26,토,0,6,0,2|5,왕십리,01,0,0
2013-01-27,일,0,0,0,2|5,왕십리,01,0,0
2013-01-28,월,0,1,1,2|5,왕십리,01,0,0
2013-01-29,화,0,2,1,2|5,왕십리,01,0,0
2013-01-30,수,0,3,1,2|5,왕십리,01,0,0
2013-01-31,목,0,4,1,2|5,왕십리,01,0,0
2013-02-01,금,0,5,1,2|5,왕십리,01,0,10
2013-02-02,토,0,6,0,2|5,왕십리,01,0,0
2013-02-03,일,0,0,0,2|5,왕십리,01,1,1
2013-02-04,월,0,1,1,2|5,왕십리,01,0,0
2013-02-05,화,0,2,1,2|5,왕십리,01,0,14
2013-02-06,수,0,3,1,2|5,왕십리,01,0,0
2013-02-07,목,0,4,1,2|5,왕십리,01,0,0
2013-02-08,금,0,5,1,2|5,왕십리,01,0,0
2013-02-09,공,1,6,0,2|5,왕십리,01,0,0
2013-02-10,공,1,0,0,2|5,왕십리,01,25,44
2013-02-11,공,1,1,0,2|5,왕십리,01,38,58
2013-02-12,화,0,2,1,2|5,왕십리,01,0,0
2013-02-13,수,0,3,1,2|5,왕십리,01,0,0
2013-02-14,목,0,4,1,2|5,왕십리,01,0,1
2013-02-15,금,0,5,1,2|5,왕십리,01,4,63
2013-02-16,토,0,6,0,2|5,왕십리,01,0,0
2013-02-17,일,0,0,0,2|5,왕십리,01,0,0
2013-02-18,월,0,1,1,2|5,왕십리,01,0,0
2013-02-19,화,0,2,1,2|5,왕십리,01,2,18
2013-02-20,수,0,3,1,2|5,왕십리,01,12,25
2013-02-21,목,0,4,1,2|5,왕십리,01,0,0
2013-02-22,금,0,5,1,2|5,왕십리,01,0,0
2013-02-23,토,0,6,0,2|5,왕십리,01,0,0
2013-02-24,일,0,0,0,2|5,왕십리,01,0,0
2013-02-25,월,0,1,1,2|5,왕십리,01,0,0
2013-02-26,화,0,2,1,2|5,왕십리,01,0,0
2013-02-27,수,0,3,1,2|5,왕십리,01,0,0
2013-02-28,목,0,4,1,2|5,왕십리,01,0,92
2013-03-01,공,1,5,0,2|5,왕십리,01,0,0
2013-03-02,토,0,6,0,2|5,왕십리,01,0,0
2013-03-03,일,0,0,0,2|5,왕십리,01,0,0
2013-03-04,월,0,1,1,2|5,왕십리,01,0,0
2013-03-05,화,0,2,1,2|5,왕십리,01,0,4
2013-03-06,수,0,3,1,2|5,왕십리,01,0,32
2013-03-07,목,0,4,1,2|5,왕십리,01,0,1
2013-03-08,금,0,5,1,2|5,왕십리,01,1,16
2013-03-09,토,0,6,0,2|5,왕십리,01,0,0
2013-03-10,일,0,0,0,2|5,왕십리,01,0,0
2013-03-11,월,0,1,1,2|5,왕십리,01,0,1
2013-03-12,화,0,2,1,2|5,왕십리,01,0,0
2013-03-13,수,0,3,1,2|5,왕십리,01,0,0
2013-03-14,목,0,4,1,2|5,왕십리,01,0,0
2013-03-15,금,0,5,1,2|5,왕십리,01,0,3
2013-03-16,토,0,6,0,2|5,왕십리,01,0,0
2013-03-17,일,0,0,0,2|5,왕십리,01,0,0
2013-03-18,월,0,1,1,2|5,왕십리,01,0,1
2013-03-19,화,0,2,1,2|5,왕십리,01,0,0
2013-03-20,수,0,3,1,2|5,왕십리,01,0,1
2013-03-21,목,0,4,1,2|5,왕십리,01,0,1
2013-03-22,금,0,5,1,2|5,왕십리,01,0,3
2013-03-23,토,0,6,0,2|5,왕십리,01,0,0
2013-03-24,일,0,0,0,2|5,왕십리,01,0,0
2013-03-25,월,0,1,1,2|5,왕십리,01,0,0
2013-03-26,화,0,2,1,2|5,왕십리,01,0,0
2013-03-27,수,0,3,1,2|5,왕십리,01,1,3
2013-03-28,목,0,4,1,2|5,왕십리,01,0,0
2013-03-29,금,0,5,1,2|5,왕십리,01,1,37
2013-03-30,토,0,6,0,2|5,왕십리,01,0,0
2013-03-31,일,0,0,0,2|5,왕십리,01,0,0
2013-04-01,월,0,1,1,2|5,왕십리,01,0,7
2013-04-02,화,0,2,1,2|5,왕십리,01,0,0
2013-04-03,수,0,3,1,2|5,왕십리,01,2,1
2013-04-04,목,0,4,1,2|5,왕십리,01,0,0
2013-04-05,금,0,5,1,2|5,왕십리,01,1,32
2013-04-06,토,0,6,0,2|5,왕십리,01,0,0
2013-04-07,일,0,0,0,2|5,왕십리,01,0,0
2013-04-08,월,0,1,1,2|5,왕십리,01,0,0
2013-04-09,화,0,2,1,2|5,왕십리,01,0,2
2013-04-10,수,0,3,1,2|5,왕십리,01,0,1
2013-04-11,목,0,4,1,2|5,왕십리,01,0,0
